,actual_productivity_score
1752,6.019848329785995
1753,3.3534350263813377
1755,5.234365997759061
1756,6.790389984320044
1757,4.089676764127338
1758,8.003112171559376
1759,5.923584044627772
1762,5.755872025765664
1763,2.876117213392583
1765,5.76594047745194
1766,6.264492772415682
1767,4.113355076846096
1768,4.846660144753793
1770,8.227663880905608
1772,1.304632344215387
1774,7.352583551186079
1775,6.595302108301362
1776,3.1814137805882297
1777,5.150439855104331
1778,2.9122693412279865
1779,6.706401867395532
1780,4.466733957452043
1781,7.78967199692453
1782,8.629092675841846
1783,2.0901978290703878
1784,2.564233397333882
1785,3.2302736375629078
1786,5.594178505601682
1787,2.1780791878187613
1788,4.010066382966032
1792,6.621777140478491
1794,6.8658701002636855
1796,2.2526650075287726
1798,3.373261708751727
1799,6.644785077600568
1800,6.94889838639036
1801,7.402133375488407
1802,5.229023989000897
1803,4.539291831549249
1805,6.341107023383242
1806,3.326570443176786
1807,7.336671006643566
1809,3.487520161261004
1812,5.113146918724271
1813,2.5662483262943554
1814,3.416662816268309
1816,3.385772046518684
1817,4.037303310932217
1819,5.183742006144233
1820,1.659387284021531
1822,8.116010289439648
1823,7.366032464215529
1824,6.250957015536886
1825,4.170902373791745
1826,6.542242682482317
1827,4.268903850897722
1828,3.8978822065328096
1829,8.906889634780644
1830,4.724035004100293
1831,4.6479095951084926
1832,3.302152673605933
1833,1.8620223541602503
1834,7.915510128541881
1835,4.30403633572072
1836,2.9663706069644564
1837,6.07959710806862
1838,7.217035637564482
1839,4.551929092837145
1841,2.212236740592754
1844,5.87232514537188
1845,6.976965883107356
1849,6.067849092835535
1851,4.871389585917598
1853,3.918889335311059
1854,2.851249334736795
1855,3.887615058706032
1857,6.065632229248876
1859,3.4359416246783505
1861,5.292860328379559
1862,1.757453253775579
1863,8.070244229124379
1864,6.754039527836496
1865,2.616690145348179
1866,8.0655259492324
1868,2.638436466686212
1870,3.7167031086600817
1871,4.419496088153991
1872,5.288390868122566
1873,3.1522500920086
1874,4.562632006033514
1875,4.452643660972788
1878,7.433395991585506
1880,7.073031556567787
1882,9.1747515677612
1883,5.594779154331466
1884,6.126093294534651
1886,6.207980704365177
1887,2.657605827742867
1888,4.546391502901392
1890,7.844625480720771
1891,2.967313759801362
1892,4.700838241436449
1893,6.963386418542934
1894,7.688214001625031
1895,4.259644959093896
1897,6.541466143350175
1898,3.09395607549056
1899,5.757990678972247
1900,7.797759131235697
1901,4.716179095008552
1902,3.4171160599313257
1904,3.96059233158163
1905,3.022512903216362
1906,1.8153268542017944
1907,1.6499369109063342
1908,4.977741643468024
1909,4.5705415263231846
1910,2.6152319971327103
1911,4.4558099429689255
1912,3.3180123054677804
1914,6.352620561979188
1915,1.542385154817224
1916,6.718945985278775
1917,5.297537643610099
1918,3.024060303077983
1919,2.740089346439482
1920,6.490327935897865
1921,5.160080120208471
1922,7.008303904414039
1923,4.175982473812443
1924,3.380543945715145
1925,4.079631788465183
1927,3.397288663653967
1928,6.306049284673655
1930,3.0770503185955365
1931,4.045379282585974
1932,5.847270259984996
1933,5.636768965515171
1934,1.7626586917517095
1935,1.7290777235672858
1936,2.0179535814265868
1937,5.288841467119232
1938,2.9437401210656238
1939,7.579863401024316
1940,4.570023048397893
1942,1.5351944649058056
1946,4.687537096396753
1947,3.824165055372614
1950,3.1736279310378968
1951,6.427687747888067
1953,6.820242885555848
1954,7.470535110190941
1956,4.388795239557833
1957,2.892460885730797
1959,3.3325558035382343
1960,2.2024416875566484
1962,2.1270582987978037
1965,4.72387077244582
1966,1.5580327619606558
1967,2.648106047315124
1968,6.933817467215308
1969,3.187574654443773
1970,6.040444887004213
1971,7.469526466870409
1972,4.539917287281016
1973,4.564199538560826
1974,5.704179019405051
1975,3.9301297764911407
1977,1.3079540496487343
1978,3.271846872573956
1980,7.357971443406025
1981,6.404929824096864
1982,2.490235551181528
1983,7.936559997245989
1984,5.399019110518976
1985,5.102546547004803
1986,4.258012104662826
1987,6.612431142567393
1988,4.490578651194922
1989,2.799226226757663
1990,5.974351615792631
1991,4.948040388674443
1992,5.756707397230898
1993,4.882496119459315
1994,5.74082954153556
1995,4.328735505617979
1997,3.263664239458003
1998,4.355415396560455
1999,3.5190897935905143
2000,4.100871383456635
2001,3.427212445924208
2002,6.2008715128159455
2003,7.892109454893033
2004,9.51081956717766
2006,5.044215250158548
2008,3.9261604133007055
2010,5.075736426204832
2011,3.061244786787617
2013,5.286634243514073
2014,4.515652275255484
2015,4.412977715130542
2017,3.658249978866455
2019,6.774075310009099
2020,4.819351266955997
2021,7.285502030143838
2022,3.2790500714081308
2024,6.31840012655295
2026,6.491326943177023
2028,5.50522949540853
2029,2.230792304057404
2031,6.838931539281573
2032,5.365349227541548
2033,5.923925836617574
2034,4.5099411337431
2037,4.666819621928204
2038,4.747656178167336
2039,6.055768922486308
2040,4.949029690221042
2041,6.078545308355498
2042,1.771207710948241
2043,3.3367895790172564
2044,2.243635823598142
2045,6.334027876269212
2046,4.207416714532636
2047,7.032777715630037
2049,4.854331494243989
2050,1.898361247586403
2051,2.966469683331157
2052,4.768880914305516
2053,2.371367545992404
2054,3.695111543804563
2055,5.043411840635786
2056,4.422144032284579
2057,5.171211303245547
2059,7.590972556725188
2060,3.043963370151149
2061,3.096048568912124
2063,2.0969982425526537
2064,2.0225195659007804
2065,4.172381755589713
2066,4.032974314042199
2067,4.727160130698144
2069,1.7386599980726427
2072,5.481849151415711
2073,5.090415379161529
2075,7.488002679792517
2076,4.4643107658350365
2077,3.0539265677421943
2078,5.464493915417039
2079,1.6643397642352955
2080,4.592102592003063
2081,8.43993013047404
2082,7.564290138746718
2083,2.8214601165520645
2084,6.343433799303034
2087,5.541708789308744
2089,1.620932296822922
2091,2.935621115985912
2093,7.255904355705413
2094,3.269094084384069
2096,6.884644713429289
2097,5.648305908504563
2100,8.283944824329907
2101,6.908963574268081
2102,7.89119004341717
2103,2.8156537488287143
2104,2.320051972674234
2105,7.528920592659279
2106,4.108831232781408
2107,5.829586498278509
2108,6.384723247649191
2109,4.162302876839171
2110,2.6784563475485896
2112,7.694656904013289
2113,6.875644091621947
2115,2.664935245684016
2116,5.697460105226367
2117,2.396376203379984
2118,4.711931941424561
2119,4.3772015479670445
2121,6.816208425762758
2122,5.891082044275707
2123,3.585990190845696
2125,2.999162891530222
2126,2.8036614544156326
2127,3.0985718629565
2128,6.915009697649504
2129,7.995803257083561
2131,5.952466581428591
2133,0.2968118865395523
2135,3.7735574543670447
2136,7.011891087868404
2137,3.001175590259237
2138,5.268311582204331
2139,6.414066622465008
2140,8.490836427323833
2141,5.277054880845473
2142,2.6200977311837814
2144,4.938259900216015
2145,7.088893425113269
2146,6.762805312299845
2147,6.183041602304514
2148,6.558544732667131
2149,6.472622822123192
2150,2.704501530047689
2151,3.9360794367666423
2152,7.755123929519961
2153,6.850512431048976
2154,4.951390666146293
2157,2.5710787368238823
2159,3.705404873069496
2160,2.193433344877228
2161,6.498345601311632
2164,2.6572253532889967
2165,6.248235967535566
2166,2.452925131365536
2167,3.9735427139949073
2168,6.256134872179557
2169,6.220240710975726
2171,4.046039028314289
2172,8.20549047669977
2173,6.190348301814477
2174,5.837999346826923
2176,4.104242368872859
2177,5.288783573800104
2178,6.027003898385698
2179,1.8336274292753028
2181,2.82150902691537
2182,2.67553029232548
2183,5.495388670070457
2184,5.90694302227602
2185,7.429644253832229
2187,6.374836087203197
2188,2.316646308392789
2189,1.5097548736976008
2190,5.646571859229272
2192,7.398087569419442
2193,6.310868769118239
2194,4.738688124852997
2195,3.2037996416046903
2196,1.960510722489088
2197,8.669137637406216
2200,2.315901186699789
2202,8.198832530545577
2203,2.2271499071269902
2204,7.39171294399781
2205,6.63966920054905
2206,6.607258401452035
2207,4.606116375427738
2209,3.9887786919480246
2211,4.853746206801638
2212,2.9279646690912946
2214,2.029227816292837
2216,4.589878296758422
2217,3.4119633634128617
2218,5.924188987335239
2220,7.168462970429533
2221,8.139835578125345
2223,4.4373028317941285
2224,7.998648763888127
2225,2.0375627075580525
2226,6.065451658114322
2227,7.287005365170079
2228,5.148799004557241
2229,5.488559024293837
2230,1.901246861194156
2231,6.942123650217768
2232,8.564068232943692
2233,6.235574889646458
2234,3.730574026441465
2235,4.408551991682883
2237,5.455024274963678
2239,3.719574757721501
2240,4.732486455194299
2241,5.245254490648218
2242,7.308744181354428
2244,5.304847965731753
2245,5.615440897187527
2248,4.202785850975803
2249,4.118459678269609
2250,3.4700385931158584
2251,6.132879807287592
2252,6.187331243230054
2253,4.592940090976182
2254,3.3118268277952314
2255,6.327911938384689
2256,4.134313245490268
2258,5.099063238666924
2259,4.567789064314433
2260,5.234780197817839
2261,6.97487611796896
2262,6.26263887296756
2264,2.066815072286258
2266,6.478552844758406
2267,5.451026853892305
2268,6.840793795080687
2269,4.436233273489194
2270,8.1759456156905
2271,6.368277217896111
2272,3.283625884428959
2273,4.064492943401832
2275,4.893521710907796
2276,3.951843381479149
2277,6.289351546199888
2278,1.9315669851891
2279,3.3444942562176707
2281,3.2260808762338176
2283,5.839551761769242
2285,3.914306518624008
2286,4.035861826391077
2287,7.722204243332255
2288,3.894108234782172
2289,7.364558670935513
2290,7.792062285883522
2291,6.731861865218183
2292,6.756518660195806
2294,4.006835630662296
2295,3.0639928321045766
2296,1.4778980290510602
2297,7.695335079873611
2298,3.2539466074971504
2301,5.942277881731536
2302,5.735965910249554
2303,2.215271095462568
2307,1.9219202216265308
2308,3.716491230802466
2310,3.8972209853730337
2311,4.056735309198
2312,8.34337711656608
2313,7.297486481440154
2314,4.012659751089393
2315,4.819491170944263
2318,2.506585661739503
2319,6.254138350332229
2320,7.536180819058108
2322,3.489393115192935
2323,7.992067391968311
2325,4.306268448896391
2326,2.8008440821098604
2328,3.8258772512239423
2329,2.5317641320924933
2330,5.451432636597173
2331,6.456948073462257
2333,8.039524162047062
2335,5.23897478637902
2336,6.415766097471964
2338,3.27990483233347
2342,3.214915844484259
2343,6.735433734872296
2344,5.041927539879974
2345,4.184246944144077
2346,6.021103938539852
2348,6.657687882519538
2349,2.5019205206897013
2350,4.934836738240905
2352,3.7929219253491473
2353,2.118671037448744
2354,5.647606302125066
2355,3.453229537376852
2356,5.6057640619442815
2357,7.278798041499949
2358,5.864148788030494
2359,5.044493474604173
2360,2.6043594287713354
2361,5.585880091144269
2362,5.095872605937806
2365,8.283316521868436
2366,2.5420550550205583
2367,7.056968052706608
2369,7.060392384419842
2370,6.389583536498719
2372,7.028826750346524
2373,4.711764245992419
2374,4.6628733606576
2375,2.7306296677970927
2376,2.139907726765804
2381,7.312345211994212
2382,4.84231139606435
2385,4.115950760858298
2386,7.157183688208059
2387,5.33634835380602
2388,1.813405815890993
2389,5.431230696740852
2390,3.405675530890374
2393,8.712589377390653
2394,5.781796041737962
2397,6.722612446145779
2399,5.57309100203247
2401,7.098890179494473
2402,6.487103880488078
2404,2.077003890269853
2405,2.9037832004045514
2406,4.265423311603454
2407,4.977345907885044
2408,7.459101862320714
2409,3.2158021830274848
2410,3.868223686533477
2412,4.493711896798405
2413,1.5442573151856054
2414,5.488292274431749
2416,4.577555596212488
2418,4.747378628363303
2419,4.015909448145081
2420,3.122497317992873
2421,1.855612290113931
2423,3.760116046664744
2425,5.747244411133223
2427,5.003331432720084
2428,4.472773893641908
2429,1.920485031268081
2430,7.884307839240324
2431,7.547391882163215
2432,3.3640403621663557
2433,2.228027864751045
2434,2.860960095696215
2435,6.738935728262102
2439,5.93161331387364
2440,7.268193070618481
2441,7.671704104694965
2443,6.953830437549131
2444,6.981897231478698
2446,3.760701392758189
2447,4.872780458149864
2449,4.633869649439697
2450,3.339781525363364
2451,2.614531399915003
2452,4.382695116964986
2453,7.311558891241729
2455,7.913976067194159
2456,5.32852410785384
2459,2.5867770567396904
2460,5.6817491832668665
2462,1.7327503902151236
2463,3.434679859032107
2464,7.576925818311722
2466,7.090018854903441
2467,4.593333256711617
2468,2.468602815586159
2469,6.943094451373739
2470,7.562279144983726
2471,6.699596627383163
2472,2.445506963918284
2473,8.165860568561795
2476,7.193873794641318
2477,5.82297344523989
2478,3.7534233792242566
2479,4.576749278071113
2481,2.405647535907897
2482,7.362500072468639
2483,5.879066666195761
2485,4.215967066134605
2486,2.476421455017315
2487,7.383355182076407
2488,6.846523381722392
2489,5.333638974811657
2490,3.256301649719451
2492,6.895391603539666
2495,2.7305162640981484
2496,6.807012725096995
2498,5.3033787036913935
2499,7.763095632684891
2501,2.2532926579241157
2502,5.600874718384865
2503,6.083863772235331
2504,2.4412111108409364
2506,1.784674244064283
2507,4.038306279898178
2508,4.079608210776251
2509,5.647452688460008
2510,2.480384815915836
2511,2.045634158991068
2513,7.254953389034314
2515,5.647657965124534
2516,1.9234256776862635
2517,3.933311597704027
2518,3.481173010632133
2519,5.835201519112971
2520,7.353467199609467
2521,2.783023890672301
2523,8.20741102885287
2524,6.84922843766287
2525,6.323770185345002
2527,6.652260751538707
2528,2.009029969754291
2529,5.6368924326053245
2532,7.720279221142763
2533,5.483147780874729
2534,1.900711680876804
2535,8.128101847400446
2536,7.234360139046186
2537,5.804006191471136
2538,3.204627257208596
2540,5.391954067015954
2544,6.938244482460084
2545,4.403827133960251
2547,4.631159839373908
2548,5.204832987889456
2549,3.955745814411692
2550,2.5098892098514
2551,2.955881669316084
2552,4.809276266649678
2553,1.556115811722504
2554,5.933195285190685
2556,4.550751486102187
2557,2.7853980399985154
2558,2.9421333557895477
2559,3.1012929611616245
2560,2.186561357659673
2561,3.231664546162078
2562,5.690334406542836
2564,6.671397278815502
2565,2.238387208092705
2566,2.8583634762035146
2568,6.468933039510915
2569,8.817080597888872
2571,7.126333696824878
2573,3.1944215884597305
2575,3.933881883837605
2576,7.315347363411549
2577,9.098696271343757
2579,2.93393148513645
2580,5.47315721139342
2581,3.2179008427182176
2582,3.16364236749654
2583,4.960014195687619
2584,8.701929922122869
2585,7.541204579024888
2586,5.2688540669237085
2587,6.041509059123281
2588,3.194892563644384
2590,2.21681525651986
2591,5.335735307150191
2592,5.941022235038229
2594,2.684783504078088
2595,2.3342937262718424
2597,5.244278618576283
2599,8.169279281159977
2602,6.395027107560202
2603,7.6371399571195235
2604,6.84173487320612
2605,4.431696228583897
2606,3.872213683107457
2608,5.155475313285546
2609,4.086347285790123
2610,6.337277399414193
2611,5.552099925772927
2613,7.333748051852427
2615,2.723400451849028
2616,5.754781233295585
2617,7.072131329594836
2618,5.284438132923092
2619,2.3101274056092107
2620,6.298614516250929
2621,5.130118749416875
2624,6.883818121715906
2625,8.150356396077923
2626,6.684645668405486
2627,6.3690744469448335
2628,2.4560770577188253
2631,3.219600219731889
2632,2.875427909287666
2633,4.009645071705686
2634,4.245437197159063
2635,3.6047912756534166
2636,6.7886922296700165
2638,7.548089577513854
2639,6.555759268827332
2640,1.7003698457176877
